PhraseId,SentenceId,Phrase,Sentiment
8770,365,sex gags and prom dates,1
8771,365,gags and prom dates,2
8772,365,and prom dates,2
8773,365,prom dates,2
8774,365,prom,2
8775,365,dates,3
8776,366,"With or without the sex , a wonderful tale of love and destiny , told well by a master storyteller",4
8777,366,"With or without the sex , a wonderful tale of love and destiny",4
8778,366,With or without,2
8779,366,With or,2
8780,366,"the sex , a wonderful tale of love and destiny",4
8781,366,"the sex ,",2
8782,366,the sex,2
8783,366,a wonderful tale of love and destiny,4
8784,366,a wonderful tale,3
8785,366,wonderful tale,4
8786,366,of love and destiny,3
8787,366,love and destiny,2
8788,366,love and,3
8789,366,destiny,2
8790,366,", told well by a master storyteller",3
8791,366,told well by a master storyteller,3
8792,366,told well by a master,3
8793,366,told well,3
8794,366,by a master,3
8795,366,a master,4
8796,366,master,2
8797,366,storyteller,2
8798,367,"Though it goes further than both , anyone who has seen The Hunger or Cat People will find little new here , but a tasty performance from Vincent Gallo lifts this tale of cannibal lust above the ordinary .",3
8799,367,"Though it goes further than both , anyone who has seen The Hunger or Cat People will find little new here , but a tasty performance from Vincent Gallo lifts this tale of cannibal lust above the ordinary",2
8800,367,"Though it goes further than both , anyone who has seen The Hunger or Cat People will find little new here , but",2
8801,367,"Though it goes further than both , anyone who has seen The Hunger or Cat People will find little new here ,",1
8802,367,"Though it goes further than both , anyone who has seen The Hunger or Cat People will find little new here",1
8803,367,Though it goes further than both,2
8804,367,it goes further than both,3
8805,367,goes further than both,2
8806,367,goes further,3
8807,367,further,2
8808,367,than both,2
8809,367,", anyone who has seen The Hunger or Cat People will find little new here",2
8810,367,anyone who has seen The Hunger or Cat People will find little new here,1
8811,367,anyone who has seen The Hunger or Cat People,2
8812,367,anyone,2
8813,367,who has seen The Hunger or Cat People,2
8814,367,has seen The Hunger or Cat People,2
8815,367,seen The Hunger or Cat People,2
8816,367,The Hunger or Cat People,2
8817,367,Hunger or Cat People,2
8818,367,Hunger,2
8819,367,or Cat People,2
8820,367,Cat People,2
8821,367,Cat,2
8822,367,will find little new here,1
8823,367,find little new here,2
8824,367,find little new,1
8825,367,little new,2
8826,367,a tasty performance from Vincent Gallo lifts this tale of cannibal lust above the ordinary,3
8827,367,a tasty performance from Vincent Gallo,3
8828,367,a tasty performance,3
8829,367,tasty performance,3
8830,367,tasty,3
8831,367,from Vincent Gallo,2
8832,367,lifts this tale of cannibal lust above the ordinary,3
8833,367,lifts,2
8834,367,this tale of cannibal lust above the ordinary,2
8835,367,this tale,2
8836,367,of cannibal lust above the ordinary,2
8837,367,cannibal lust above the ordinary,3
8838,367,cannibal lust,2
8839,367,cannibal,1
8840,367,lust,3
8841,367,above the ordinary,3
8842,367,the ordinary,2
8843,367,ordinary,1
8844,368,"A terrific date movie , whatever your orientation .",3
8845,368,A terrific date movie,4
8846,368,terrific date movie,3
8847,368,date movie,2
8848,368,", whatever your orientation .",3
8849,368,whatever your orientation .,2
8850,368,whatever your orientation,2
8851,368,your orientation,2
8852,368,orientation,2
8853,369,"Once the expectation of laughter has been quashed by whatever obscenity is at hand , even the funniest idea is n't funny .",0
8854,369,Once the expectation of laughter has been quashed by whatever obscenity is at hand,1
8855,369,the expectation of laughter has been quashed by whatever obscenity is at hand,1
8856,369,the expectation of laughter,2
8857,369,the expectation,2
8858,369,expectation,2
8859,369,of laughter,2
8860,369,laughter,4
8861,369,has been quashed by whatever obscenity is at hand,2
8862,369,been quashed by whatever obscenity is at hand,1
8863,369,quashed by whatever obscenity is at hand,2
8864,369,quashed,2
8865,369,by whatever obscenity is at hand,2
8866,369,whatever obscenity is at hand,2
8867,369,obscenity is at hand,1
8868,369,obscenity,1
8869,369,is at hand,2
8870,369,at hand,2
8871,369,hand,2
8872,369,", even the funniest idea is n't funny .",1
8873,369,even the funniest idea is n't funny .,2
8874,369,even the funniest idea,2
8875,369,the funniest idea,3
8876,369,funniest idea,4
8877,369,funniest,4
8878,369,is n't funny .,1
8879,369,is n't funny,1
8880,370,How do you make a movie with depth about a man who lacked any ?,1
8881,370,do you make a movie with depth about a man who lacked any ?,1
8882,370,do you make a movie with depth about a man who lacked any,1
8883,370,do you,3
8884,370,make a movie with depth about a man who lacked any,2
8885,370,make a movie with depth,2
8886,370,a movie with depth,3
8887,370,with depth,3
8888,370,depth,2
8889,370,about a man who lacked any,2
8890,370,a man who lacked any,2
8891,370,who lacked any,2
8892,370,lacked any,1
8893,370,lacked,1
8894,371,Translation : ` We do n't need to try very hard . ',1
8895,371,Translation : ` We do n't need to try very hard .,1
8896,371,Translation : ` We do n't need to try very hard,1
8897,371,Translation : `,2
8898,371,Translation :,2
8899,371,Translation,2
8900,371,We do n't need to try very hard,2
8901,371,do n't need to try very hard,1
8902,371,need to try very hard,1
8903,371,to try very hard,2
8904,371,try very hard,2
8905,371,very hard,2
8906,372,"`` Frailty '' offers chills much like those that you get when sitting around a campfire around midnight , telling creepy stories to give each other the willies .",4
8907,372,"Frailty '' offers chills much like those that you get when sitting around a campfire around midnight , telling creepy stories to give each other the willies .",4
8908,372,Frailty,2
8909,372,"'' offers chills much like those that you get when sitting around a campfire around midnight , telling creepy stories to give each other the willies .",3
8910,372,"offers chills much like those that you get when sitting around a campfire around midnight , telling creepy stories to give each other the willies .",4
8911,372,"offers chills much like those that you get when sitting around a campfire around midnight , telling creepy stories to give each other the willies",3
8912,372,offers chills much like those,3
8913,372,offers chills,3
8914,372,much like those,2
8915,372,like those,2
8916,372,"that you get when sitting around a campfire around midnight , telling creepy stories to give each other the willies",3
8917,372,"you get when sitting around a campfire around midnight , telling creepy stories to give each other the willies",2
8918,372,"get when sitting around a campfire around midnight , telling creepy stories to give each other the willies",2
8919,372,"when sitting around a campfire around midnight , telling creepy stories to give each other the willies",2
8920,372,"sitting around a campfire around midnight , telling creepy stories to give each other the willies",2
8921,372,"sitting around a campfire around midnight ,",2
8922,372,sitting around a campfire around midnight,2
8923,372,sitting around,1
8924,372,a campfire around midnight,2
8925,372,a campfire,2
8926,372,campfire,2
8927,372,around midnight,2
8928,372,telling creepy stories to give each other the willies,2
8929,372,telling creepy stories,2
8930,372,telling,3
8931,372,creepy stories,3
8932,372,to give each other the willies,2
8933,372,give each other the willies,1
8934,372,give each other,2
8935,372,each other,2
8936,372,each,2
8937,372,the willies,2
8938,372,willies,2
8939,373,Less front-loaded and more shapely than the two-hour version released here in 1990 .,2
8940,373,Less front-loaded and more shapely than the two-hour version released here in 1990,2
8941,373,Less front-loaded and,2
8942,373,Less front-loaded,3
8943,373,front-loaded,2
8944,373,more shapely than the two-hour version released here in 1990,3
8945,373,shapely than the two-hour version released here in 1990,2
8946,373,shapely,2
8947,373,than the two-hour version released here in 1990,2
8948,373,the two-hour version released here in 1990,2
8949,373,the two-hour version,2
8950,373,two-hour version,2
8951,373,two-hour,2
8952,373,released here in 1990,2
8953,373,released here,2
8954,373,in 1990,2
8955,373,1990,2
8956,374,"An ambitious movie that , like Shiner 's organizing of the big fight , pulls off enough of its effects to make up for the ones that do n't come off .",4
8957,374,"An ambitious movie that , like Shiner 's organizing of the big fight , pulls off enough of its effects to make up for the ones that do n't come off",4
8958,374,"An ambitious movie that , like Shiner 's organizing of the big fight , pulls off enough",3
8959,374,An ambitious movie,3
8960,374,ambitious movie,3
8961,374,ambitious,3
8962,374,"that , like Shiner 's organizing of the big fight , pulls off enough",3
8963,374,", like Shiner 's organizing of the big fight , pulls off enough",3
8964,374,"like Shiner 's organizing of the big fight , pulls off enough",3
8965,374,like Shiner 's organizing of the big fight,2
8966,374,Shiner 's organizing of the big fight,2
8967,374,Shiner 's organizing,2
8968,374,Shiner 's,2
8969,374,Shiner,3
8970,374,organizing,2
8971,374,of the big fight,2
8972,374,the big fight,2
8973,374,big fight,2
8974,374,fight,2
8975,374,", pulls off enough",2
8976,374,pulls off enough,3
8977,374,pulls,2
8978,374,off enough,2
8979,374,of its effects to make up for the ones that do n't come off,2
8980,374,its effects to make up for the ones that do n't come off,2
8981,374,effects to make up for the ones that do n't come off,2
8982,374,effects,2
8983,374,to make up for the ones that do n't come off,3
8984,374,make up for the ones that do n't come off,2
8985,374,make up,2
8986,374,for the ones that do n't come off,3
8987,374,the ones that do n't come off,2
8988,374,that do n't come off,2
8989,374,do n't come off,1
8990,374,come off,2
8991,375,"Some movies suck you in despite their flaws , and Heaven is one such beast .",4
8992,375,"Some movies suck you in despite their flaws , and Heaven is one such beast",2
8993,375,"Some movies suck you in despite their flaws , and",3
8994,375,"Some movies suck you in despite their flaws ,",3
8995,375,Some movies suck you in despite their flaws,2
8996,375,Some movies,2
8997,375,suck you in despite their flaws,2
8998,375,suck you,2
8999,375,suck,1
9000,375,in despite their flaws,2
9001,375,despite their flaws,2
9002,375,their flaws,2
9003,375,flaws,1
9004,375,Heaven is one such beast,3
9005,375,is one such beast,2
9006,375,one such beast,2
9007,375,such beast,2
9008,375,beast,2
9009,376,Very well written and directed with brutal honesty and respect for its audience .,4
9010,376,well written and directed with brutal honesty and respect for its audience .,4
9011,376,written and directed with brutal honesty and respect for its audience .,4
9012,376,written and directed with brutal honesty and respect for its audience,4
9013,376,written and directed,2
9014,376,written and,2
9015,376,with brutal honesty and respect for its audience,3
9016,376,brutal honesty and respect for its audience,2
9017,376,brutal honesty and respect,4
9018,376,brutal,2
9019,376,honesty and respect,3
9020,376,honesty and,3
9021,376,honesty,3
9022,376,respect,3
9023,376,for its audience,2
9024,377,"Twenty years after its first release , E.T. remains the most wondrous of all Hollywood fantasies -- and the apex of Steven Spielberg 's misunderstood career .",4
9025,377,Twenty years after its first release,2
9026,377,Twenty years,2
9027,377,Twenty,2
9028,377,after its first release,2
9029,377,its first release,2
9030,377,first release,2
9031,377,release,2
9032,377,", E.T. remains the most wondrous of all Hollywood fantasies -- and the apex of Steven Spielberg 's misunderstood career .",4
9033,377,E.T. remains the most wondrous of all Hollywood fantasies -- and the apex of Steven Spielberg 's misunderstood career .,4
9034,377,E.T.,2
9035,377,remains the most wondrous of all Hollywood fantasies -- and the apex of Steven Spielberg 's misunderstood career .,3
9036,377,remains the most wondrous of all Hollywood fantasies -- and the apex of Steven Spielberg 's misunderstood career,4
9037,377,the most wondrous of all Hollywood fantasies -- and the apex of Steven Spielberg 's misunderstood career,4
9038,377,the most wondrous of all Hollywood fantasies -- and,3
9039,377,the most wondrous of all Hollywood fantasies --,4
9040,377,the most wondrous of all Hollywood fantasies,3
